Wavelength,Intensity
343.0,28.65462962962963
344.67499999999995,26.460185185185185
346.35,23.65462962962963
348.025,20.7287037037037
349.7,16.61759259259259
351.375,14.41388888888889
353.04999999999995,11.28425925925926
354.725,9.302777777777779
356.4,7.302777777777779
358.075,6.071296296296296
359.75,4.599074074074075
361.42499999999995,3.6361111111111106
363.1,2.9324074074074074
364.775,2.3675925925925925
366.45,2.2287037037037036
368.125,1.8120370370370371
369.79999999999995,1.8027777777777776
371.475,1.775
373.15,1.8768518518518515
374.825,1.784259259259259
376.5,2.284259259259259
378.17499999999995,2.4324074074074074
379.85,3.2472222222222222
381.525,3.1824074074074074
383.2,4.636111111111111
384.875,4.506481481481481
386.54999999999995,6.423148148148147
388.225,6.90462962962963
389.9,7.895370370370371
391.575,8.441666666666666
393.25,9.40462962962963
394.92499999999995,9.867592592592594
396.6,12.51574074074074
398.275,12.92314814814815
399.95,13.987962962962964
401.625,14.950925925925926
403.29999999999995,16.73796296296296
404.975,17.302777777777777
406.65,18.40462962962963
408.325,19.15462962962963
410.0,21.423148148148147
411.67499999999995,21.552777777777777
413.35,21.98796296296296
415.025,22.441666666666666
416.7,23.37685185185185
418.375,23.58981481481481
420.05,23.275
421.725,23.75648148148148
423.4,23.87685185185185
425.075,24.534259259259258
426.75,24.460185185185185
428.425,24.38611111111111
430.1,24.35833333333333
431.775,23.65462962962963
433.45,22.96944444444444
435.125,22.89537037037037
436.8,23.534259259259258
438.475,22.700925925925926
440.15,22.821296296296296
441.825,22.48796296296296
443.5,22.025
445.175,22.13611111111111
446.85,21.58981481481481
448.525,20.830555555555556
450.2,20.26574074074074
451.875,19.86759259259259
453.55,18.98796296296296
455.225,19.62685185185185
456.9,18.700925925925926
458.575,18.543518518518518
460.25,18.34907407407407
461.925,18.2287037037037
463.6,17.913888888888888
465.275,18.37685185185185
466.95,17.84907407407407
468.625,17.90462962962963
470.3,17.49722222222222
471.975,18.12685185185185
473.65,17.275
475.325,17.950925925925926
477.0,16.87685185185185
478.675,17.23796296296296
480.35,15.39537037037037
482.025,16.330555555555556
483.7,15.67314814814815
485.375,15.747222222222222
487.05,15.626851851851852
488.725,15.886111111111111
490.4,15.821296296296298
492.075,16.51574074074074
493.75,16.37685185185185
495.425,16.784259259259258
497.1,17.025
498.775,17.08981481481481
500.45,18.173148148148147
502.125,18.50648148148148
503.8,19.10833333333333
505.475,20.080555555555556
507.15,21.12685185185185
508.825,22.38611111111111
510.5,23.37685185185185
512.175,23.98796296296296
513.85,24.682407407407407
515.525,26.182407407407407
517.2,27.321296296296296
518.875,28.9787037037037
520.55,29.562037037037037
522.225,31.608333333333334
523.9,33.39537037037037
525.575,34.73796296296296
527.25,35.96018518518518
528.925,38.46018518518518
530.6,38.98796296296296
532.275,39.80277777777778
533.95,40.53425925925926
535.625,41.74722222222222
537.3,43.4324074074074
538.975,44.6824074074074
540.65,45.98796296296296
542.325,46.154629629629625
544.0,47.39537037037037
545.675,47.6824074074074
547.35,48.54351851851852
549.025,49.64537037037037
550.7,49.48796296296296
552.375,49.53425925925926
554.05,50.12685185185185
555.725,51.173148148148144
557.4,51.48796296296296
559.075,52.55277777777778
560.75,52.275
562.425,52.70092592592592
564.1,53.12685185185185
565.775,53.275
567.45,53.81203703703704
569.125,53.19166666666666
570.8,53.28425925925926
572.475,53.775
574.15,54.404629629629625
575.825,53.05277777777778
577.5,52.71944444444444
579.175,51.654629629629625
580.85,52.599074074074075
582.525,53.06203703703704
584.2,55.025
585.875,57.48796296296296
587.55,61.358333333333334
589.225,63.97870370370371
590.9,68.97870370370372
592.575,72.73796296296297
594.25,77.97870370370372
595.925,79.95092592592593
597.6,81.81203703703704
599.275,83.8212962962963
600.95,85.25648148148149
602.625,86.46944444444445
604.3,86.49722222222223
605.975,85.92314814814816
607.65,85.79351851851852
609.325,85.99722222222223
611.0,83.39537037037037
612.675,81.08981481481482
614.35,79.08055555555556
616.025,76.30277777777778
617.7,73.15462962962964
619.375,71.60833333333333
621.05,67.33055555555556
622.725,64.04351851851852
624.4,60.330555555555556
626.075,57.49722222222222
627.75,55.53425925925926
629.425,53.30277777777778
631.1,50.571296296296296
632.775,48.358333333333334
634.45,45.88611111111111
636.125,43.95092592592592
637.8,41.79351851851852
639.475,40.76574074074074
641.15,39.70092592592592
642.825,39.173148148148144
644.5,38.37685185185185
646.175,36.830555555555556
647.85,35.54351851851852
649.525,35.30277777777778
651.2,34.904629629629625
652.875,33.904629629629625
654.55,34.05277777777778
656.225,32.98796296296296
657.9,33.2287037037037
659.575,32.4324074074074
661.25,31.293518518518518
662.925,31.034259259259258
664.6,29.775
666.275,30.025
667.95,28.2287037037037
669.625,27.99722222222222
671.3,26.89537037037037
672.975,26.052777777777777
674.65,24.913888888888888
676.325,24.284259259259258
678.0,22.293518518518518
679.675,21.74722222222222
681.35,19.84907407407407
683.025,18.88611111111111
684.7,17.525
686.375,16.01574074074074
688.05,14.599074074074075
689.725,13.312037037037037
691.4,12.386111111111111
693.075,11.01574074074074
694.75,10.15462962962963
696.425,8.978703703703705
698.1,7.987962962962964
699.775,7.700925925925926
701.45,6.2101851851851855
703.125,5.802777777777777
704.8,5.136111111111111
706.475,4.839814814814815
708.15,3.5712962962962966
709.825,3.626851851851852
711.5,2.534259259259259
713.175,2.1731481481481483
714.85,2.2472222222222222
716.525,1.9787037037037036
718.2,1.8027777777777776
719.875,1.5435185185185185
721.55,1.284259259259259
723.225,0.7935185185185185
724.9,0.12685185185185177
726.575,0.08055555555555549
