Wavelength,Intensity
343.0,69.53148148148148
344.67499999999995,71.20370370370371
346.35,73.02037037037037
348.025,73.22777777777777
349.7,73.16296296296296
351.375,71.49259259259259
353.04999999999995,69.22962962962963
354.725,66.84444444444445
356.4,65.2074074074074
358.075,63.349999999999994
359.75,61.24629629629629
361.42499999999995,58.69259259259259
363.1,56.50925925925926
364.775,54.153703703703705
366.45,51.80185185185185
368.125,49.65555555555556
369.79999999999995,48.15185185185185
371.475,46.72037037037037
373.15,45.83518518518518
374.825,45.37777777777778
376.5,45.101851851851855
378.17499999999995,45.02037037037037
379.85,45.27037037037037
381.525,45.237037037037034
383.2,45.785185185185185
384.875,46.266666666666666
386.54999999999995,46.82222222222222
388.225,47.27407407407407
389.9,47.99444444444445
391.575,48.65
393.25,49.394444444444446
394.92499999999995,49.96296296296296
396.6,50.51851851851852
398.275,51.25
399.95,52.172222222222224
401.625,53.08148148148148
403.29999999999995,53.992592592592594
404.975,54.964814814814815
406.65,55.587037037037035
408.325,56.583333333333336
410.0,57.766666666666666
411.67499999999995,58.50925925925926
413.35,59.41851851851852
415.025,60.644444444444446
416.7,61.77037037037037
418.375,62.8
420.05,63.681481481481484
421.725,64.73148148148148
423.4,65.82407407407408
425.075,66.45925925925926
426.75,67.37037037037037
428.425,68.16666666666667
430.1,69.01851851851852
431.775,70.21666666666667
433.45,70.86296296296297
435.125,71.61481481481482
436.8,72.25740740740741
438.475,73.06851851851852
440.15,73.4574074074074
441.825,73.76851851851852
443.5,74.12592592592593
445.175,74.57592592592593
446.85,74.77777777777777
448.525,75.0962962962963
450.2,75.37777777777778
451.875,75.5925925925926
453.55,75.58888888888889
455.225,75.8
456.9,75.77037037037037
458.575,76.02407407407408
460.25,76.18148148148148
461.925,76.20925925925926
463.6,76.21296296296296
465.275,76.02222222222223
466.95,75.88518518518518
468.625,75.75925925925925
470.3,75.27777777777777
471.975,74.87407407407407
473.65,74.55555555555556
475.325,73.75
477.0,73.4
478.675,72.96481481481482
480.35,72.53888888888889
482.025,72.15
483.7,71.81296296296296
485.375,71.19074074074074
487.05,70.68703703703704
488.725,70.24444444444444
490.4,69.40925925925926
492.075,68.91666666666667
493.75,68.18148148148148
495.425,66.89444444444445
497.1,65.81111111111112
498.775,64.35740740740741
500.45,62.681481481481484
502.125,60.37222222222222
503.8,57.48148148148148
505.475,54.483333333333334
507.15,51.60740740740741
508.825,49.49074074074074
510.5,49.03888888888889
512.175,49.601851851851855
513.85,50.074074074074076
515.525,50.6462962962963
517.2,50.94814814814815
518.875,51.25925925925926
520.55,51.648148148148145
522.225,51.977777777777774
523.9,52.15555555555556
525.575,52.446296296296296
527.25,52.59074074074074
528.925,52.75925925925926
530.6,52.864814814814814
532.275,53.02962962962963
533.95,53.08518518518518
535.625,52.91851851851852
537.3,52.92962962962963
538.975,52.785185185185185
540.65,52.644444444444446
542.325,52.483333333333334
544.0,52.21666666666667
545.675,52.025925925925925
547.35,51.672222222222224
549.025,51.41851851851852
550.7,51.025925925925925
552.375,50.824074074074076
554.05,50.483333333333334
555.725,50.25925925925926
557.4,49.818518518518516
559.075,49.474074074074075
560.75,48.94444444444444
562.425,48.58518518518518
564.1,48.17962962962963
565.775,47.63703703703704
567.45,47.06111111111111
569.125,46.507407407407406
570.8,45.88148148148148
572.475,45.29259259259259
574.15,44.67962962962963
575.825,44.17037037037037
577.5,43.63148148148148
579.175,43.087037037037035
580.85,42.407407407407405
582.525,41.653703703703705
584.2,40.96296296296296
585.875,41.02037037037037
587.55,43.81481481481482
589.225,48.333333333333336
590.9,53.1037037037037
592.575,56.522222222222226
594.25,59.403703703703705
595.925,61.72592592592592
597.6,63.85740740740741
599.275,65.05
600.95,66.38888888888889
602.625,67.57777777777778
604.3,68.52962962962962
605.975,69.17407407407407
607.65,69.78333333333333
609.325,70.21666666666667
611.0,70.18333333333334
612.675,70.15
614.35,69.8425925925926
616.025,69.69074074074074
617.7,69.35
619.375,68.71481481481482
621.05,68.09814814814816
622.725,67.09444444444445
624.4,66.14814814814815
626.075,65.12592592592593
627.75,63.92962962962963
629.425,62.77592592592593
631.1,61.09444444444445
632.775,59.9537037037037
634.45,58.86666666666667
636.125,57.40185185185185
637.8,55.87407407407407
639.475,54.49629629629629
641.15,53.50185185185185
642.825,52.49814814814815
644.5,51.52037037037037
646.175,50.69259259259259
647.85,50.08518518518518
649.525,49.14074074074074
651.2,48.75555555555555
652.875,47.72037037037037
654.55,46.98888888888889
656.225,46.03703703703704
657.9,45.28148148148148
659.575,44.50555555555555
661.25,43.74074074074074
662.925,43.12222222222222
664.6,42.44814814814815
666.275,41.96296296296296
667.95,41.07222222222222
669.625,40.474074074074075
671.3,39.587037037037035
672.975,38.8962962962963
674.65,38.07222222222222
676.325,37.007407407407406
678.0,36.28148148148148
679.675,35.11666666666667
681.35,33.99074074074074
683.025,32.80555555555556
684.7,31.54259259259259
686.375,30.151851851851852
688.05,28.659259259259258
689.725,27.266666666666666
691.4,25.894444444444446
693.075,24.494444444444444
694.75,23.003703703703703
696.425,21.296296296296298
698.1,19.93148148148148
699.775,18.512962962962963
701.45,17.024074074074075
703.125,15.377777777777776
704.8,14.32037037037037
706.475,12.181481481481482
708.15,10.875925925925927
709.825,9.192592592592593
711.5,8.122222222222222
713.175,6.705555555555556
714.85,5.333333333333334
716.525,4.237037037037037
718.2,3.1074074074074076
719.875,2.431481481481481
721.55,1.8796296296296298
723.225,1.1407407407407408
724.9,0.7981481481481483
726.575,0.36111111111111116
