Wavelength,Intensity
343.0,2.9638888888888895
344.67499999999995,3.223148148148148
346.35,2.908333333333333
348.025,3.102777777777778
349.7,3.2324074074074076
351.375,2.936111111111111
353.04999999999995,2.4268518518518514
354.725,2.5657407407407407
356.4,2.4453703703703704
358.075,2.0472222222222225
359.75,1.8805555555555553
361.42499999999995,1.7972222222222223
363.1,1.6305555555555553
364.775,1.510185185185185
366.45,1.3157407407407409
368.125,1.1583333333333334
369.79999999999995,1.3712962962962962
371.475,1.325
373.15,1.2138888888888888
374.825,1.2972222222222223
376.5,1.3898148148148148
378.17499999999995,1.4916666666666665
379.85,1.8157407407407409
381.525,2.075
383.2,2.2416666666666663
384.875,2.269444444444445
386.54999999999995,2.1675925925925927
388.225,2.723148148148148
389.9,2.9453703703703704
391.575,3.3157407407407407
393.25,3.7601851851851853
394.92499999999995,4.08425925925926
396.6,4.973148148148148
398.275,5.5472222222222225
399.95,6.519444444444445
401.625,7.649074074074075
403.29999999999995,9.362037037037036
404.975,10.621296296296295
406.65,12.102777777777778
408.325,13.31574074074074
410.0,15.287962962962961
411.67499999999995,16.232407407407408
413.35,17.95462962962963
415.025,18.630555555555556
416.7,19.58425925925926
418.375,19.92685185185185
420.05,20.83425925925926
421.725,21.66759259259259
423.4,21.28796296296296
425.075,21.325
426.75,21.389814814814812
428.425,21.42685185185185
430.1,20.750925925925927
431.775,19.880555555555556
433.45,19.260185185185186
435.125,18.31574074074074
436.8,17.18611111111111
438.475,16.112037037037037
440.15,14.649074074074074
441.825,13.482407407407406
443.5,12.658333333333333
445.175,11.352777777777778
446.85,10.112037037037036
448.525,9.334259259259259
450.2,8.399074074074074
451.875,7.621296296296296
453.55,6.852777777777779
455.225,6.176851851851852
456.9,6.037962962962963
458.575,5.982407407407408
460.25,5.20462962962963
461.925,5.20462962962963
463.6,4.519444444444445
465.275,4.2138888888888895
466.95,4.158333333333333
468.625,3.991666666666667
470.3,3.8990740740740746
471.975,4.223148148148148
473.65,4.343518518518518
475.325,4.149074074074075
477.0,4.075
478.675,4.037962962962963
480.35,4.037962962962963
482.025,4.371296296296297
483.7,4.83425925925926
485.375,4.83425925925926
487.05,4.936111111111111
488.725,5.112037037037037
490.4,5.612037037037037
492.075,6.121296296296297
493.75,6.593518518518518
495.425,6.871296296296296
497.1,7.528703703703704
498.775,8.130555555555555
500.45,8.852777777777778
502.125,9.19537037037037
503.8,10.260185185185184
505.475,10.44537037037037
507.15,11.000925925925925
508.825,11.760185185185184
510.5,12.380555555555555
512.175,12.69537037037037
513.85,13.80648148148148
515.525,13.92685185185185
517.2,14.723148148148148
518.875,15.482407407407408
520.55,16.29722222222222
522.225,16.630555555555556
523.9,16.69537037037037
525.575,17.649074074074072
527.25,17.81574074074074
528.925,18.18611111111111
530.6,18.08425925925926
532.275,18.31574074074074
533.95,18.41759259259259
535.625,18.852777777777778
537.3,18.750925925925927
538.975,18.649074074074072
540.65,18.69537037037037
542.325,17.982407407407408
544.0,17.880555555555556
545.675,17.473148148148148
547.35,17.44537037037037
549.025,16.760185185185186
550.7,16.54722222222222
552.375,16.59351851851852
554.05,16.66759259259259
555.725,16.010185185185186
557.4,16.04722222222222
559.075,15.862037037037037
560.75,15.167592592592591
562.425,14.908333333333331
564.1,14.92685185185185
565.775,14.704629629629629
567.45,14.362037037037036
569.125,14.037962962962963
570.8,13.260185185185184
572.475,13.112037037037036
574.15,12.537962962962963
575.825,12.454629629629629
577.5,12.149074074074074
579.175,11.621296296296295
580.85,11.287962962962963
582.525,11.112037037037036
584.2,9.908333333333333
585.875,9.843518518518518
587.55,9.982407407407406
589.225,9.667592592592593
590.9,9.834259259259259
592.575,9.871296296296295
594.25,10.408333333333333
595.925,10.519444444444444
597.6,10.593518518518518
599.275,10.93611111111111
600.95,11.575
602.625,11.29722222222222
604.3,12.019444444444444
605.975,11.94537037037037
607.65,12.658333333333333
609.325,12.371296296296295
611.0,12.334259259259259
612.675,11.94537037037037
