Wavelength,Intensity
343.0,18.64462962962963
344.67499999999995,17.827962962962964
346.35,18.061296296296298
348.025,16.68722222222222
349.7,15.05388888888889
351.375,13.420555555555556
353.04999999999995,12.29277777777778
354.725,10.59462962962963
356.4,10.270555555555557
358.075,8.572407407407407
359.75,9.168703703703704
361.42499999999995,8.209444444444445
363.1,7.963148148148147
364.775,7.133518518518518
366.45,8.157592592592593
368.125,8.40388888888889
369.79999999999995,11.800185185185185
371.475,11.981666666666667
373.15,11.916851851851852
374.825,12.137222222222222
376.5,12.746481481481482
378.17499999999995,13.550185185185185
379.85,14.846481481481481
381.525,15.624259259259262
383.2,18.320555555555558
384.875,19.046481481481482
386.54999999999995,20.17425925925926
388.225,20.30388888888889
389.9,20.498333333333335
391.575,20.355740740740742
393.25,22.49462962962963
394.92499999999995,22.32611111111111
396.6,24.179814814814815
398.275,24.24462962962963
399.95,24.465
401.625,25.20388888888889
403.29999999999995,24.55574074074074
404.975,24.400185185185187
406.65,24.98351851851852
408.325,24.827962962962964
410.0,25.009444444444444
411.67499999999995,24.581666666666667
413.35,24.127962962962965
415.025,23.440925925925928
416.7,22.027962962962963
418.375,22.22240740740741
420.05,21.36685185185185
421.725,21.081666666666667
423.4,20.381666666666668
425.075,20.44648148148148
426.75,19.82425925925926
428.425,19.526111111111113
430.1,18.502037037037038
431.775,18.709444444444443
433.45,17.93166666666667
435.125,18.411296296296296
436.8,17.68537037037037
438.475,17.02425925925926
440.15,16.97240740740741
441.825,16.518703703703704
443.5,16.18166666666667
445.175,16.959444444444443
446.85,17.20574074074074
448.525,17.15388888888889
450.2,16.622407407407408
451.875,16.94648148148148
453.55,16.596481481481483
455.225,17.20574074074074
456.9,16.855740740740742
458.575,16.89462962962963
460.25,15.611296296296295
461.925,16.10388888888889
463.6,14.807592592592593
465.275,14.807592592592593
466.95,14.561296296296296
468.625,14.379814814814816
470.3,14.950185185185186
471.975,14.846481481481481
473.65,14.120555555555557
475.325,13.640925925925927
477.0,11.489074074074075
478.675,11.64462962962963
480.35,11.307592592592593
482.025,11.359444444444446
483.7,10.931666666666667
485.375,11.242777777777778
487.05,9.557592592592593
488.725,9.972407407407408
490.4,7.677962962962963
492.075,7.781666666666667
493.75,7.418703703703703
495.425,7.88537037037037
497.1,7.937222222222222
498.775,7.911296296296295
500.45,8.157592592592593
502.125,8.390925925925927
503.8,8.909444444444444
505.475,9.090925925925927
507.15,9.687222222222223
508.825,10.115
510.5,10.983518518518519
512.175,10.957592592592594
513.85,11.437222222222223
515.525,12.707592592592594
517.2,14.250185185185186
518.875,16.337222222222223
520.55,19.759444444444444
522.225,23.609444444444446
523.9,27.47240740740741
525.575,32.126111111111115
527.25,36.44277777777778
528.925,41.52425925925926
530.6,44.89462962962963
532.275,48.38166666666667
533.95,50.72796296296296
535.625,53.47611111111111
537.3,53.98166666666667
538.975,55.30388888888889
540.65,56.9112962962963
542.325,57.20944444444444
544.0,56.781666666666666
545.675,55.39462962962963
547.35,53.34648148148148
549.025,54.422407407407405
550.7,50.98722222222222
552.375,48.537222222222226
554.05,43.41685185185185
555.725,40.059444444444445
557.4,34.87425925925926
559.075,30.090925925925927
560.75,24.452037037037037
562.425,20.511296296296297
564.1,16.648333333333333
565.775,13.952037037037037
567.45,10.996481481481482
569.125,9.648333333333333
570.8,8.66314814814815
572.475,7.872407407407407
574.15,7.289074074074073
575.825,7.211296296296296
577.5,7.5612962962962955
579.175,7.639074074074073
580.85,8.676111111111112
582.525,9.052037037037037
584.2,9.583518518518519
585.875,10.089074074074075
587.55,11.281666666666668
589.225,11.670555555555556
590.9,12.552037037037037
592.575,12.500185185185186
594.25,12.915000000000001
595.925,13.252037037037038
597.6,13.420555555555556
599.275,13.381666666666668
600.95,13.718703703703705
602.625,13.30388888888889
604.3,13.78351851851852
605.975,14.302037037037037
607.65,16.829814814814814
609.325,17.322407407407407
611.0,18.25574074074074
612.675,19.240925925925925
614.35,21.029814814814817
616.025,20.666851851851852
617.7,22.62425925925926
619.375,23.570555555555558
621.05,25.07425925925926
622.725,26.059444444444445
624.4,25.942777777777778
626.075,26.74648148148148
627.75,25.85203703703704
629.425,25.99462962962963
631.1,25.72240740740741
632.775,26.072407407407407
634.45,26.577962962962964
636.125,25.515
637.8,25.709444444444443
639.475,25.33351851851852
641.15,25.683518518518518
642.825,24.037222222222223
644.5,22.22240740740741
646.175,21.49648148148148
647.85,19.111296296296295
649.525,17.72425925925926
651.2,15.507592592592594
652.875,14.068703703703704
654.55,12.435370370370372
656.225,11.035370370370371
657.9,9.000185185185186
659.575,7.97611111111111
661.25,7.8983333333333325
662.925,7.1594444444444445
664.6,6.692777777777778
666.275,6.563148148148148
667.95,4.4890740740740736
669.625,3.7112962962962963
671.3,3.076111111111111
672.975,2.9724074074074074
674.65,2.7909259259259263
676.325,2.492777777777778
678.0,1.5853703703703705
679.675,1.429814814814815
681.35,0.5872222222222222
683.025,0.5224074074074073
684.7,0.26314814814814813
686.375,0.08166666666666667
688.05,0.4705555555555555
689.725,0.37981481481481494
691.4,0.8075925925925925
693.075,0.5872222222222222
694.75,1.6501851851851854
696.425,1.326111111111111
698.1,1.818703703703704
699.775,1.9483333333333333
701.45,1.9094444444444445
703.125,1.7668518518518521
704.8,1.7020370370370372
706.475,1.740925925925926
708.15,1.6890740740740742
709.825,1.8835185185185188
711.5,1.8446296296296296
713.175,1.7668518518518521
714.85,1.7927777777777778
716.525,1.676111111111111
718.2,1.7150000000000003
719.875,1.753888888888889
721.55,1.6501851851851854
723.225,1.7150000000000003
724.9,1.727962962962963
726.575,1.6631481481481485
