Wavelength,Intensity
403.0689655172414,0.9979629629629629
404.2241379310345,1.046111111111111
405.37931034482756,1.1757407407407408
406.5344827586207,1.183148148148148
407.68965517241384,1.3868518518518518
408.84482758620686,1.5072222222222222
410.0,1.768333333333333
411.15517241379314,2.0387037037037037
412.3103448275862,2.294259259259259
413.4655172413793,2.781296296296296
414.62068965517244,3.359074074074074
415.7758620689655,3.999814814814815
416.9310344827586,4.66462962962963
418.08620689655174,5.31462962962963
419.2413793103448,6.15537037037037
420.3965517241379,6.975740740740741
421.55172413793105,7.768333333333334
422.7068965517241,8.796111111111111
423.8620689655172,9.796111111111111
425.01724137931035,10.725740740740742
426.17241379310343,11.801666666666668
427.32758620689657,12.922037037037038
428.48275862068965,14.122037037037037
429.6379310344828,15.009074074074075
430.7931034482759,16.009074074074075
431.94827586206895,16.888703703703705
433.1034482758621,17.740555555555556
434.2586206896552,18.462777777777777
435.41379310344826,18.96648148148148
436.5689655172414,19.307222222222222
437.7241379310345,19.642407407407408
438.87931034482756,20.035
440.0344827586207,20.073888888888888
441.1896551724138,20.085
442.3448275862069,20.109074074074073
443.5,19.868333333333332
444.65517241379314,19.409074074074073
445.8103448275862,18.86462962962963
446.9655172413793,18.19611111111111
448.12068965517244,17.422037037037036
449.2758620689655,16.70722222222222
450.4310344827586,15.618333333333334
451.58620689655174,14.603518518518518
452.7413793103448,13.870185185185186
453.8965517241379,13.14425925925926
455.05172413793105,12.362777777777778
456.2068965517241,11.425740740740741
457.3620689655172,10.855370370370371
458.51724137931035,10.222037037037037
459.67241379310343,9.709074074074074
460.82758620689657,9.135
461.98275862068965,8.612777777777778
463.1379310344828,8.042407407407408
464.2931034482759,7.718333333333334
465.44827586206895,7.338703703703704
466.6034482758621,7.138703703703704
467.7586206896552,6.91462962962963
468.91379310344826,6.831296296296297
470.0689655172414,6.722037037037038
471.2241379310345,6.829444444444444
472.37931034482756,6.801666666666667
473.5344827586207,6.777592592592593
474.6896551724138,6.960925925925927
475.8448275862069,7.110925925925926
477.0,7.388703703703704
478.15517241379314,7.65537037037037
479.3103448275862,7.818333333333333
480.4655172413793,8.16462962962963
481.62068965517244,8.579444444444444
482.7758620689655,8.836851851851852
483.9310344827586,9.33314814814815
485.08620689655174,9.605370370370371
486.2413793103448,9.883148148148148
487.3965517241379,10.160925925925927
488.55172413793105,10.359074074074075
489.7068965517241,10.538703703703703
490.86206896551727,10.835
492.01724137931035,10.929444444444444
493.17241379310343,11.010925925925926
494.32758620689657,11.33314814814815
495.48275862068965,11.87574074074074
496.6379310344828,12.227592592592593
497.7931034482759,12.62574074074074
498.94827586206895,12.873888888888889
500.1034482758621,13.32388888888889
501.2586206896552,13.659074074074075
502.41379310344826,14.02574074074074
503.5689655172414,14.385
504.7241379310345,14.64611111111111
505.87931034482756,14.746111111111112
507.0344827586207,15.12574074074074
508.1896551724138,15.318333333333333
509.3448275862069,15.494259259259259
510.5,15.547962962962963
511.6551724137931,15.746111111111112
512.8103448275862,15.586851851851852
513.9655172413793,15.736851851851853
515.1206896551724,15.685
516.2758620689655,15.588703703703704
517.4310344827586,15.633148148148148
518.5862068965517,15.605370370370371
519.7413793103449,15.651666666666667
520.8965517241379,15.277592592592592
522.051724137931,15.212777777777777
523.2068965517242,15.103518518518518
524.3620689655172,14.968333333333334
525.5172413793103,14.881296296296297
526.6724137931035,14.779444444444445
527.8275862068965,14.638703703703705
528.9827586206897,14.533148148148149
530.1379310344828,14.20351851851852
531.2931034482758,14.127592592592594
532.448275862069,14.059074074074074
533.6034482758621,13.985000000000001
534.7586206896551,13.76462962962963
535.9137931034483,13.660925925925927
537.0689655172414,13.366481481481483
538.2241379310345,13.209074074074074
539.3793103448276,12.975740740740742
540.5344827586207,12.812777777777779
541.6896551724138,12.494259259259259
542.8448275862069,12.235000000000001
544.0,11.997962962962964
545.1551724137931,11.929444444444444
546.3103448275862,11.729444444444445
547.4655172413793,11.466481481481482
548.6206896551724,11.19425925925926
549.7758620689655,10.981296296296296
550.9310344827586,11.038703703703703
552.0862068965517,11.527592592592592
553.2413793103449,12.196111111111112
554.3965517241379,12.847962962962963
555.551724137931,13.740555555555556
556.7068965517242,14.618333333333334
557.8620689655172,15.368333333333334
559.0172413793103,15.840555555555557
560.1724137931035,16.460925925925928
561.3275862068965,16.670185185185186
562.4827586206897,16.831296296296298
563.6379310344828,16.75351851851852
564.7931034482758,16.879444444444445
565.948275862069,16.616481481481483
567.1034482758621,16.46462962962963
568.2586206896551,16.24425925925926
569.4137931034483,15.859074074074073
570.5689655172414,15.579444444444444
571.7241379310345,15.366481481481483
572.8793103448276,14.931296296296297
574.0344827586207,14.440555555555555
575.1896551724138,14.086851851851852
576.3448275862069,13.640555555555556
577.5,13.19425925925926
578.6551724137931,12.873888888888889
579.8103448275862,12.55537037037037
580.9655172413793,12.051666666666668
582.1206896551724,11.840555555555556
583.2758620689655,11.360925925925926
584.4310344827586,11.04425925925926
585.5862068965517,10.773888888888889
586.7413793103449,10.497962962962964
587.8965517241379,10.120185185185186
589.051724137931,9.859074074074075
590.2068965517242,9.588703703703704
591.3620689655172,9.355370370370371
592.5172413793103,9.090555555555556
593.6724137931035,8.942407407407408
594.8275862068965,8.720185185185185
595.9827586206897,8.410925925925927
597.1379310344828,8.127592592592594
598.2931034482758,7.938703703703704
599.448275862069,7.90537037037037
600.6034482758621,7.683148148148149
601.7586206896551,7.427592592592593
602.9137931034483,7.127592592592593
