Wavelength,Intensity
396.6,0.21296296296296302
397.94,0.22222222222222232
399.28,0.2314814814814814
400.62,0.21296296296296302
401.96,0.2407407407407407
403.29999999999995,0.22222222222222232
404.64,0.18518518518518512
405.98,0.22222222222222232
407.32,0.22222222222222232
408.65999999999997,0.17592592592592582
410.0,0.20370370370370372
411.34000000000003,0.16666666666666674
412.67999999999995,0.25
414.02,0.18518518518518512
415.36,0.21296296296296302
416.7,0.17592592592592582
418.03999999999996,0.16666666666666674
419.38,0.16666666666666674
420.72,0.20370370370370372
422.06,0.18518518518518512
423.4,0.18518518518518512
424.74,0.2592592592592593
426.08,0.17592592592592582
427.41999999999996,0.19444444444444442
428.76,0.2685185185185186
430.1,0.40740740740740744
431.44,0.2962962962962963
432.78,0.2962962962962963
434.12,0.2962962962962963
435.46,0.3055555555555556
436.8,0.4444444444444444
438.14,0.6203703703703702
439.48,0.9629629629629628
440.82,1.4629629629629628
442.15999999999997,2.601851851851852
443.5,3.2592592592592595
444.84,4.481481481481482
446.18,5.388888888888889
447.52,6.12962962962963
448.86,6.722222222222221
450.2,7.083333333333334
451.53999999999996,7.611111111111111
452.88,8.037037037037036
454.22,8.074074074074074
455.56,8.36111111111111
456.9,8.268518518518519
458.24,8.675925925925926
459.58,8.11111111111111
460.92,8.601851851851851
462.26,8.935185185185185
463.6,8.63888888888889
464.94,8.268518518518519
466.28,7.814814814814815
467.62,7.277777777777779
468.96,7.2407407407407405
470.3,6.805555555555555
471.64,6.5092592592592595
472.98,5.981481481481482
474.32,5.666666666666667
475.65999999999997,5.342592592592593
477.0,4.861111111111111
478.34,3.9537037037037033
479.68,3.398148148148148
481.02,2.5740740740740744
482.36,2.1203703703703702
483.7,1.4537037037037037
485.04,0.8981481481481484
486.38,0.675925925925926
487.72,0.4444444444444444
489.06,0.37037037037037046
490.4,0.2407407407407407
491.74,0.2314814814814814
493.08,0.2314814814814814
494.42,0.3148148148148149
495.76,0.16666666666666674
497.1,0.17592592592592582
498.44,0.21296296296296302
499.78,0.17592592592592582
501.12,0.17592592592592582
502.46,0.19444444444444442
503.8,0.18518518518518512
505.14,0.19444444444444442
506.48,0.2407407407407407
507.82,0.25
509.15999999999997,0.21296296296296302
510.5,0.17592592592592582
511.84,0.18518518518518512
513.18,0.2314814814814814
514.52,0.17592592592592582
515.86,0.17592592592592582
517.2,0.17592592592592582
518.54,0.16666666666666674
519.88,0.21296296296296302
521.22,0.3055555555555556
522.56,0.16666666666666674
523.9,0.19444444444444442
525.24,0.16666666666666674
526.58,0.19444444444444442
527.92,0.16666666666666674
529.26,0.16666666666666674
530.6,0.16666666666666674
531.94,0.19444444444444442
533.28,0.22222222222222232
534.62,0.18518518518518512
535.96,0.16666666666666674
537.3,0.16666666666666674
538.64,0.20370370370370372
539.98,0.19444444444444442
541.32,0.17592592592592582
542.66,0.20370370370370372
544.0,0.3240740740740742
545.34,0.2592592592592593
546.68,0.17592592592592582
548.02,0.18518518518518512
549.36,0.16666666666666674
550.7,0.19444444444444442
552.04,0.18518518518518512
553.38,0.19444444444444442
554.72,0.2777777777777777
556.06,0.2407407407407407
557.4,0.18518518518518512
558.74,0.16666666666666674
560.08,0.20370370370370372
561.42,0.16666666666666674
562.76,0.21296296296296302
564.1,0.2314814814814814
565.44,0.16666666666666674
566.78,0.16666666666666674
568.12,0.21296296296296302
569.46,0.19444444444444442
570.8,0.17592592592592582
572.14,0.17592592592592582
573.48,0.16666666666666674
574.82,0.16666666666666674
576.16,0.16666666666666674
577.5,0.16666666666666674
578.84,0.16666666666666674
580.18,0.16666666666666674
581.52,0.16666666666666674
582.86,0.16666666666666674
584.2,0.16666666666666674
585.54,0.17592592592592582
586.88,0.16666666666666674
588.22,0.287037037037037
589.56,0.17592592592592582
590.9,0.17592592592592582
592.24,0.19444444444444442
593.58,0.19444444444444442
594.92,0.16666666666666674
596.26,0.16666666666666674
597.6,0.16666666666666674
598.94,0.16666666666666674
600.28,0.20370370370370372
601.62,0.18518518518518512
602.96,0.20370370370370372
604.3,0.17592592592592582
605.64,0.16666666666666674
606.98,0.2407407407407407
608.32,0.19444444444444442
609.66,0.20370370370370372
611.0,0.17592592592592582
612.34,0.18518518518518512
613.6800000000001,0.17592592592592582
615.02,0.19444444444444442
616.36,0.18518518518518512
617.7,0.18518518518518512
619.04,0.18518518518518512
620.38,0.2685185185185186
621.72,0.20370370370370372
623.06,0.20370370370370372
624.4,0.16666666666666674
625.74,0.2777777777777777
627.08,0.16666666666666674
628.42,0.16666666666666674
629.76,0.19444444444444442
631.1,0.16666666666666674
632.44,0.17592592592592582
633.78,0.16666666666666674
635.12,0.17592592592592582
636.46,0.17592592592592582
637.8,0.287037037037037
639.14,0.19444444444444442
640.48,0.17592592592592582
641.82,0.16666666666666674
643.16,0.17592592592592582
644.5,0.2685185185185186
645.84,0.21296296296296302
647.1800000000001,0.19444444444444442
648.52,0.19444444444444442
649.86,0.18518518518518512
651.2,0.18518518518518512
652.54,0.17592592592592582
653.88,0.17592592592592582
655.22,0.19444444444444442
656.56,0.16666666666666674
657.9,0.16666666666666674
659.24,0.16666666666666674
660.58,0.16666666666666674
661.92,0.16666666666666674
663.26,0.16666666666666674
664.6,0.16666666666666674
665.94,0.16666666666666674
667.28,0.20370370370370372
668.62,0.2314814814814814
669.96,0.17592592592592582
671.3,0.19444444444444442
672.64,0.19444444444444442
673.98,0.18518518518518512
675.32,0.18518518518518512
676.66,0.22222222222222232
678.0,0.16666666666666674
679.34,0.18518518518518512
680.6800000000001,0.19444444444444442
682.02,0.2407407407407407
683.36,0.25
684.7,0.19444444444444442
686.04,0.19444444444444442
687.38,0.25
688.72,0.16666666666666674
690.06,0.18518518518518512
691.4,0.17592592592592582
692.74,0.2314814814814814
694.08,0.20370370370370372
695.4200000000001,0.3055555555555556
696.76,0.18518518518518512
698.1,0.17592592592592582
699.44,0.19444444444444442
700.78,0.19444444444444442
702.12,0.21296296296296302
703.46,0.22222222222222232
