Wavelength,Intensity
393.25,0.12814814814814812
394.92499999999995,0.12814814814814812
396.6,0.11518518518518517
398.275,0.14666666666666667
399.95,0.2003703703703703
401.625,0.1522222222222222
403.29999999999995,0.1837037037037037
404.975,0.1559259259259259
406.65,0.14296296296296296
408.325,0.12444444444444441
410.0,0.18555555555555553
411.67499999999995,0.17444444444444446
413.35,0.22074074074074068
415.025,0.23925925925925928
416.7,0.19296296296296295
418.375,0.19111111111111112
420.05,0.19296296296296295
421.725,0.1874074074074074
423.4,0.23555555555555552
425.075,0.2559259259259259
426.75,0.18925925925925924
428.425,0.21518518518518515
430.1,0.13
431.775,0.16333333333333333
433.45,0.14296296296296296
435.125,0.19296296296296295
436.8,0.17444444444444446
438.475,0.1781481481481481
440.15,0.17444444444444446
441.825,0.12814814814814812
443.5,0.10592592592592592
445.175,0.1522222222222222
446.85,0.21518518518518515
448.525,0.2374074074074074
450.2,0.18925925925925924
451.875,0.2022222222222222
453.55,0.15962962962962962
455.225,0.1874074074074074
456.9,0.17629629629629628
458.575,0.19111111111111112
460.25,0.15962962962962962
461.925,0.22629629629629633
463.6,0.22999999999999998
465.275,0.24851851851851847
466.95,0.28
468.625,0.29666666666666663
470.3,0.2985185185185185
471.975,0.292962962962963
473.65,0.3540740740740741
475.325,0.4337037037037037
477.0,0.4855555555555555
478.675,0.6188888888888889
480.35,0.6448148148148148
482.025,0.7225925925925926
483.7,0.8374074074074075
485.375,1.0429629629629629
487.05,1.3114814814814815
488.725,1.6392592592592594
490.4,2.205925925925926
492.075,2.6114814814814817
493.75,3.0966666666666667
495.425,3.794814814814815
497.1,4.417037037037037
498.775,5.367037037037036
500.45,6.368888888888889
502.125,7.413333333333333
503.8,8.592962962962963
505.475,9.526296296296296
507.15,10.381851851851852
508.825,11.226296296296297
510.5,12.211481481481481
512.175,13.346666666666668
513.85,14.192962962962964
515.525,14.96888888888889
517.2,15.89111111111111
518.875,16.42074074074074
520.55,16.93925925925926
522.225,17.105925925925924
523.9,17.159629629629627
525.575,17.26888888888889
527.25,17.16333333333333
528.925,16.857777777777777
530.6,16.51148148148148
532.275,15.992962962962965
533.95,15.428148148148148
535.625,14.915185185185186
537.3,14.165185185185186
538.975,13.476296296296297
540.65,12.746666666666668
542.325,12.157777777777778
544.0,11.12814814814815
545.675,10.231851851851852
547.35,9.031851851851853
549.025,8.192962962962964
550.7,7.267037037037037
552.375,6.491111111111111
554.05,5.8022222222222215
555.725,5.10037037037037
557.4,4.587407407407407
559.075,3.9818518518518515
560.75,3.431851851851852
562.425,2.972592592592593
564.1,2.542962962962963
565.775,2.2281481481481484
567.45,1.991111111111111
569.125,1.7614814814814816
570.8,1.5614814814814815
572.475,1.3225925925925925
574.15,1.241111111111111
575.825,1.0207407407407407
577.5,0.9244444444444445
579.175,0.8355555555555555
580.85,0.7707407407407408
582.525,0.7466666666666667
584.2,0.6725925925925926
585.875,0.6114814814814815
587.55,0.5577777777777778
589.225,0.5318518518518518
590.9,0.38555555555555554
592.575,0.42074074074074075
594.25,0.36703703703703705
595.925,0.33925925925925926
597.6,0.30407407407407405
599.275,0.2985185185185185
600.95,0.2577777777777778
602.625,0.24851851851851847
604.3,0.22074074074074068
605.975,0.21518518518518515
607.65,0.18555555555555553
609.325,0.1874074074074074
611.0,0.17444444444444446
612.675,0.18925925925925924
614.35,0.18
616.025,0.16333333333333333
617.7,0.13555555555555554
619.375,0.13555555555555554
621.05,0.12259259259259259
622.725,0.11703703703703705
624.4,0.08555555555555555
626.075,0.10777777777777775
627.75,0.09296296296296297
629.425,0.07814814814814813
631.1,0.06148148148148147
632.775,0.08185185185185184
634.45,0.09111111111111109
636.125,0.1262962962962963
637.8,0.07444444444444442
639.475,0.05407407407407405
641.15,0.059629629629629644
642.825,0.052222222222222225
644.5,0.05037037037037034
646.175,0.0725925925925926
647.85,0.05407407407407405
649.525,0.055925925925925934
651.2,0.0762962962962963
652.875,0.0633333333333333
654.55,0.0411111111111111
656.225,0.05407407407407405
657.9,0.067037037037037
659.575,0.042962962962962925
661.25,0.05037037037037034
662.925,0.04481481481481481
664.6,0.048518518518518516
666.275,0.042962962962962925
667.95,0.046666666666666634
669.625,0.048518518518518516
671.3,0.03740740740740739
672.975,0.042962962962962925
674.65,0.055925925925925934
676.325,0.03370370370370368
678.0,0.042962962962962925
679.675,0.0411111111111111
681.35,0.03740740740740739
683.025,0.046666666666666634
684.7,0.03370370370370368
686.375,0.052222222222222225
688.05,0.05037037037037034
689.725,0.03925925925925927
691.4,0.0411111111111111
693.075,0.042962962962962925
694.75,0.046666666666666634
696.425,0.06518518518518518
698.1,0.03925925925925927
699.775,0.0411111111111111
701.45,0.0411111111111111
703.125,0.06148148148148147
704.8,0.03740740740740739
706.475,0.04481481481481481
708.15,0.0411111111111111
709.825,0.042962962962962925
711.5,0.059629629629629644
713.175,0.067037037037037
714.85,0.08740740740740738
716.525,0.07814814814814813
718.2,0.03925925925925927
719.875,0.052222222222222225
721.55,0.05037037037037034
723.225,0.048518518518518516
724.9,0.03925925925925927
726.575,0.048518518518518516
